pop,den,geometry,area
46,7.36,"POLYGON((21.2336564645988 55.8967871492998, 21.2376488450654 55.8968768350374, 21.2374893293323 55.8991200477843, 21.2334967190369 55.8990303545269, 21.2336564645988 55.8967871492998))",62500.0
65,10.4,"POLYGON((21.2334967190369 55.8990303545269, 21.2374893293323 55.8991200477843, 21.2373297909603 55.9013632594074, 21.2333369508035 55.9012735586293, 21.2334967190369 55.8990303545269))",62500.0
12,1.92,"POLYGON((21.2398796907006 55.8654717386031, 21.2438688795441 55.8655611899711, 21.2437099096738 55.8678044259443, 21.2397204914513 55.8677149670793, 21.2398796907006 55.8654717386031))",62500.0
66,10.56,"POLYGON((21.2397204914513 55.8677149670793, 21.2437099096738 55.8678044259443, 21.2435509172585 55.8700476607951, 21.2395612696246 55.8699581944323, 21.2397204914513 55.8677149670793))",62500.0
47,7.52,"POLYGON((21.2395612696246 55.8699581944323, 21.2435509172585 55.8700476607951, 21.2433919022938 55.8722908945234, 21.239402025216 55.872201420662, 21.2395612696246 55.8699581944323))",62500.0
7,1.12,"POLYGON((21.239402025216 55.872201420662, 21.2433919022938 55.8722908945234, 21.2432328647752 55.8745341271291, 21.2392427582212 55.8744446457683, 21.239402025216 55.872201420662))",62500.0
19,3.04,"POLYGON((21.2390834686358 55.8766878697511, 21.2430738046985 55.8767773586124, 21.2429147220593 55.879020588973, 21.2389241564554 55.8789310926105, 21.2390834686358 55.8766878697511))",62500.0
64,10.24,"POLYGON((21.2389241564554 55.8789310926105, 21.2429147220593 55.879020588973, 21.242755616853 55.881263818211, 21.2387648216757 55.8811743143464, 21.2389241564554 55.8789310926105))",62500.0
69,11.04,"POLYGON((21.2387648216757 55.8811743143464, 21.242755616853 55.881263818211, 21.2425964890755 55.8835070463263, 21.2386054642921 55.8834175349588, 21.2387648216757 55.8811743143464))",62500.0
57,9.12,"POLYGON((21.2386054642921 55.8834175349588, 21.2425964890755 55.8835070463263, 21.2424373387222 55.8857502733189, 21.2384460843004 55.8856607544477, 21.2386054642921 55.8834175349588))",62500.0
150,24.0,"POLYGON((21.2384460843004 55.8856607544477, 21.2424373387222 55.8857502733189, 21.2422781657888 55.8879934991889, 21.2382866816961 55.8879039728129, 21.2384460843004 55.8856607544477))",62500.0
189,30.24,"POLYGON((21.2382866816961 55.8879039728129, 21.2422781657888 55.8879934991889, 21.242118970271 55.890236723936, 21.2381272564749 55.8901471900546, 21.2382866816961 55.8879039728129))",62500.0
140,22.4,"POLYGON((21.2381272564749 55.8901471900546, 21.242118970271 55.890236723936, 21.2419597521642 55.8924799475604, 21.2379678086322 55.8923904061726, 21.2381272564749 55.8901471900546))",62500.0
94,15.04,"POLYGON((21.2379678086322 55.8923904061726, 21.2419597521642 55.8924799475604, 21.2418005114642 55.8947231700619, 21.2378083381639 55.8946336211669, 21.2379678086322 55.8923904061726))",62500.0
63,10.08,"POLYGON((21.2378083381639 55.8946336211669, 21.2418005114642 55.8947231700619, 21.2416412481664 55.8969663914406, 21.2376488450654 55.8968768350374, 21.2378083381639 55.8946336211669))",62500.0
80,12.8,"POLYGON((21.2376488450654 55.8968768350374, 21.2416412481664 55.8969663914406, 21.2414819622667 55.8992096116964, 21.2374893293323 55.8991200477843, 21.2376488450654 55.8968768350374))",62500.0
20,3.2,"POLYGON((21.2374893293323 55.8991200477843, 21.2414819622667 55.8992096116964, 21.2413226537604 55.9014528308293, 21.2373297909603 55.9013632594074, 21.2374893293323 55.8991200477843))",62500.0
94,15.04,"POLYGON((21.2373297909603 55.9013632594074, 21.2413226537604 55.9014528308293, 21.2411633226433 55.9036960488392, 21.2371702299449 55.9036064699065, 21.2373297909603 55.9013632594074))",62500.0
14,2.24,"POLYGON((21.2435509172585 55.8700476607951, 21.2475405874419 55.8701369979515, 21.2473818019253 55.8723802391676, 21.2433919022938 55.8722908945234, 21.2435509172585 55.8700476607951))",62500.0
3,0.48,"POLYGON((21.2433919022938 55.8722908945234, 21.2473818019253 55.8723802391676, 21.2472229938875 55.874623479262, 21.2432328647752 55.8745341271291, 21.2433919022938 55.8722908945234))",62500.0
6,0.96,"POLYGON((21.2432328647752 55.8745341271291, 21.2472229938875 55.874623479262, 21.2470641633238 55.8768667182348, 21.2430738046985 55.8767773586124, 21.2432328647752 55.8745341271291))",62500.0
14,2.24,"POLYGON((21.2430738046985 55.8767773586124, 21.2470641633238 55.8768667182348, 21.24690531023 55.8791099560858, 21.2429147220593 55.879020588973, 21.2430738046985 55.8767773586124))",62500.0
96,15.36,"POLYGON((21.2429147220593 55.879020588973, 21.24690531023 55.8791099560858, 21.2467464346018 55.8813531928151, 21.242755616853 55.881263818211, 21.2429147220593 55.879020588973))",62500.0
83,13.28,"POLYGON((21.242755616853 55.881263818211, 21.2467464346018 55.8813531928151, 21.2465875364346 55.8835964284225, 21.2425964890755 55.8835070463263, 21.242755616853 55.881263818211))",62500.0
331,52.96,"POLYGON((21.2425964890755 55.8835070463263, 21.2465875364346 55.8835964284225, 21.2464286157242 55.8858396629082, 21.2424373387222 55.8857502733189, 21.2425964890755 55.8835070463263))",62500.0
756,120.96,"POLYGON((21.2424373387222 55.8857502733189, 21.2464286157242 55.8858396629082, 21.2462696724661 55.888082896272, 21.2422781657888 55.8879934991889, 21.2424373387222 55.8857502733189))",62500.0
374,59.84,"POLYGON((21.2422781657888 55.8879934991889, 21.2462696724661 55.888082896272, 21.246110706656 55.8903261285139, 21.242118970271 55.890236723936, 21.2422781657888 55.8879934991889))",62500.0
66,10.56,"POLYGON((21.242118970271 55.890236723936, 21.246110706656 55.8903261285139, 21.2459517182895 55.8925693596338, 21.2419597521642 55.8924799475604, 21.242118970271 55.890236723936))",62500.0
25,4.0,"POLYGON((21.2419597521642 55.8924799475604, 21.2459517182895 55.8925693596338, 21.2457927073621 55.8948125896318, 21.2418005114642 55.8947231700619, 21.2419597521642 55.8924799475604))",62500.0
81,12.96,"POLYGON((21.2418005114642 55.8947231700619, 21.2457927073621 55.8948125896318, 21.2456336738696 55.8970558185078, 21.2416412481664 55.8969663914406, 21.2418005114642 55.8947231700619))",62500.0
21,3.36,"POLYGON((21.2416412481664 55.8969663914406, 21.2456336738696 55.8970558185078, 21.2454746178075 55.8992990462618, 21.2414819622667 55.8992096116964, 21.2416412481664 55.8969663914406))",62500.0
98,15.68,"POLYGON((21.2414819622667 55.8992096116964, 21.2454746178075 55.8992990462618, 21.2453155391715 55.9015422728937, 21.2413226537604 55.9014528308293, 21.2414819622667 55.8992096116964))",62500.0
27,4.32,"POLYGON((21.2413226537604 55.9014528308293, 21.2453155391715 55.9015422728937, 21.2451564379571 55.9037854984035, 21.2411633226433 55.9036960488392, 21.2413226537604 55.9014528308293))",62500.0
31,4.96,"POLYGON((21.2475405874419 55.8701369979515, 21.2515302801422 55.8702262058999, 21.2513717240783 55.872469454593, 21.2473818019253 55.8723802391676, 21.2475405874419 55.8701369979515))",62500.0
5,0.7999999968750003,"POLYGON((21.2473818019253 55.8723802391676, 21.2513717240783 55.872469454593, 21.2512131455254 55.8747127021654, 21.2472229938875 55.874623479262, 21.2473818019253 55.8723802391676))",62500.0002441406
24,3.84,"POLYGON((21.2472229938875 55.874623479262, 21.2512131455254 55.8747127021654, 21.2510545444792 55.8769559486169, 21.2470641633238 55.8768667182348, 21.2472229938875 55.874623479262))",62500.0
66,10.560000041249996,"POLYGON((21.2470641633238 55.8768667182348, 21.2510545444792 55.8769559486169, 21.2508959209353 55.8791991939475, 21.24690531023 55.8791099560858, 21.2470641633238 55.8768667182348))",62499.9997558594
100,16.0,"POLYGON((21.24690531023 55.8791099560858, 21.2508959209353 55.8791991939475, 21.2507372748894 55.8814424381573, 21.2467464346018 55.8813531928151, 21.24690531023 55.8791099560858))",62500.0
125,20.0,"POLYGON((21.2467464346018 55.8813531928151, 21.2507372748894 55.8814424381573, 21.250578606337 55.883685681246, 21.2465875364346 55.8835964284225, 21.2467464346018 55.8813531928151))",62500.0
159,25.43999990062501,"POLYGON((21.2465875364346 55.8835964284225, 21.250578606337 55.883685681246, 21.2504199152738 55.8859289232139, 21.2464286157242 55.8858396629082, 21.2465875364346 55.8835964284225))",62500.0002441406
643,102.88,"POLYGON((21.2464286157242 55.8858396629082, 21.2504199152738 55.8859289232139, 21.2502612016954 55.8881721640607, 21.2462696724661 55.888082896272, 21.2464286157242 55.8858396629082))",62500.0
318,50.88000019874998,"POLYGON((21.2462696724661 55.888082896272, 21.2502612016954 55.8881721640607, 21.2501024655974 55.8904154037866, 21.246110706656 55.8903261285139, 21.2462696724661 55.888082896272))",62499.9997558594
108,17.28,"POLYGON((21.246110706656 55.8903261285139, 21.2501024655974 55.8904154037866, 21.2499437069755 55.8926586423913, 21.2459517182895 55.8925693596338, 21.246110706656 55.8903261285139))",62500.0
92,14.72,"POLYGON((21.2459517182895 55.8925693596338, 21.2499437069755 55.8926586423913, 21.2497849258253 55.8949018798749, 21.2457927073621 55.8948125896318, 21.2459517182895 55.8925693596338))",62500.0
148,23.679999907500008,"POLYGON((21.2457927073621 55.8948125896318, 21.2497849258253 55.8949018798749, 21.2496261221423 55.8971451162374, 21.2456336738696 55.8970558185078, 21.2457927073621 55.8948125896318))",62500.0002441406
288,46.08,"POLYGON((21.2456336738696 55.8970558185078, 21.2496261221423 55.8971451162374, 21.2494672959223 55.8993883514787, 21.2454746178075 55.8992990462618, 21.2456336738696 55.8970558185078))",62500.0
41,6.560000025624998,"POLYGON((21.2454746178075 55.8992990462618, 21.2494672959223 55.8993883514787, 21.2493084471608 55.9016315855989, 21.2453155391715 55.9015422728937, 21.2454746178075 55.8992990462618))",62499.9997558594
42,6.719999973750003,"POLYGON((21.2516888137215 55.8679829560859, 21.2556782994819 55.8680720273594, 21.2555199953271 55.8703152846388, 21.2515302801422 55.8702262058999, 21.2516888137215 55.8679829560859))",62500.0002441406
18,2.88,"POLYGON((21.2515302801422 55.8702262058999, 21.2555199953271 55.8703152846388, 21.2553616687202 55.8725585407981, 21.2513717240783 55.872469454593, 21.2515302801422 55.8702262058999))",62500.0
21,3.36,"POLYGON((21.2512131455254 55.8747127021654, 21.2552033196567 55.8748017958376, 21.2550449481323 55.8770450497571, 21.2510545444792 55.8769559486169, 21.2512131455254 55.8747127021654))",62500.0
39,6.239999975625002,"POLYGON((21.2510545444792 55.8769559486169, 21.2550449481323 55.8770450497571, 21.2548865541427 55.8792883025565, 21.2508959209353 55.8791991939475, 21.2510545444792 55.8769559486169))",62500.0002441406
94,15.04,"POLYGON((21.2508959209353 55.8791991939475, 21.2548865541427 55.8792883025565, 21.2547281376834 55.8815315542359, 21.2507372748894 55.8814424381573, 21.2508959209353 55.8791991939475))",62500.0
180,28.8,"POLYGON((21.2507372748894 55.8814424381573, 21.2547281376834 55.8815315542359, 21.2545696987502 55.8837748047953, 21.250578606337 55.883685681246, 21.2507372748894 55.8814424381573))",62500.0
175,28.00000010937499,"POLYGON((21.250578606337 55.883685681246, 21.2545696987502 55.8837748047953, 21.2544112373386 55.8860180542345, 21.2504199152738 55.8859289232139, 21.250578606337 55.883685681246))",62499.9997558594
125,20.0,"POLYGON((21.2504199152738 55.8859289232139, 21.2544112373386 55.8860180542345, 21.2542527534442 55.8882613025536, 21.2502612016954 55.8881721640607, 21.2504199152738 55.8859289232139))",62500.0
99,15.839999938125006,"POLYGON((21.2502612016954 55.8881721640607, 21.2542527534442 55.8882613025536, 21.2540942470628 55.8905045497525, 21.2501024655974 55.8904154037866, 21.2502612016954 55.8881721640607))",62500.0002441406
101,16.16,"POLYGON((21.2501024655974 55.8904154037866, 21.2540942470628 55.8905045497525, 21.2539357181899 55.8927477958312, 21.2499437069755 55.8926586423913, 21.2501024655974 55.8904154037866))",62500.0
119,19.04,"POLYGON((21.2499437069755 55.8926586423913, 21.2539357181899 55.8927477958312, 21.2537771668211 55.8949910407896, 21.2497849258253 55.8949018798749, 21.2499437069755 55.8926586423913))",62500.0
42,6.719999973750003,"POLYGON((21.2494672959223 55.8993883514787, 21.2534599965786 55.8994775273457, 21.2533013776961 55.9017207689433, 21.2493084471608 55.9016315855989, 21.2494672959223 55.8993883514787))",62500.0002441406
10,1.6,"POLYGON((21.2552033196567 55.8748017958376, 21.2591935162489 55.8748907602772, 21.2590353742507 55.8771340216538, 21.2550449481323 55.8770450497571, 21.2552033196567 55.8748017958376))",62500.0
69,11.04,"POLYGON((21.2550449481323 55.8770450497571, 21.2590353742507 55.8771340216538, 21.2588772098197 55.8793772819113, 21.2548865541427 55.8792883025565, 21.2550449481323 55.8770450497571))",62500.0
186,29.76,"POLYGON((21.2548865541427 55.8792883025565, 21.2588772098197 55.8793772819113, 21.2587190229515 55.8816205410495, 21.2547281376834 55.8815315542359, 21.2548865541427 55.8792883025565))",62500.0
162,25.92,"POLYGON((21.2547281376834 55.8815315542359, 21.2587190229515 55.8816205410495, 21.2585608136417 55.8838637990686, 21.2545696987502 55.8837748047953, 21.2547281376834 55.8815315542359))",62500.0
147,23.52,"POLYGON((21.2545696987502 55.8837748047953, 21.2585608136417 55.8838637990686, 21.2584025818861 55.8861070559684, 21.2544112373386 55.8860180542345, 21.2545696987502 55.8837748047953))",62500.0
134,21.44,"POLYGON((21.2544112373386 55.8860180542345, 21.2584025818861 55.8861070559684, 21.2582443276802 55.888350311749, 21.2542527534442 55.8882613025536, 21.2544112373386 55.8860180542345))",62500.0
213,34.08,"POLYGON((21.2542527534442 55.8882613025536, 21.2582443276802 55.888350311749, 21.2580860510196 55.8905935664102, 21.2540942470628 55.8905045497525, 21.2542527534442 55.8882613025536))",62500.0
654,104.64,"POLYGON((21.2540942470628 55.8905045497525, 21.2580860510196 55.8905935664102, 21.2579277519001 55.892836819952, 21.2539357181899 55.8927477958312, 21.2540942470628 55.8905045497525))",62500.0
43,6.88,"POLYGON((21.2539357181899 55.8927477958312, 21.2579277519001 55.892836819952, 21.2577694303172 55.8950800723745, 21.2537771668211 55.8949910407896, 21.2539357181899 55.8927477958312))",62500.0
67,10.72,"POLYGON((21.2537771668211 55.8949910407896, 21.2577694303172 55.8950800723745, 21.2576110862666 55.8973233236776, 21.2536185929521 55.8972342846279, 21.2537771668211 55.8949910407896))",62500.0
3,0.48,"POLYGON((21.2536185929521 55.8972342846279, 21.2576110862666 55.8973233236776, 21.2574527197438 55.8995665738612, 21.2534599965786 55.8994775273457, 21.2536185929521 55.8972342846279))",62500.0
46,7.360000028749997,"POLYGON((21.2590353742507 55.8771340216538, 21.2630258228019 55.8772228643055, 21.2628678879338 55.8794661320102, 21.2588772098197 55.8793772819113, 21.2590353742507 55.8771340216538))",62499.9997558594
115,18.4,"POLYGON((21.2588772098197 55.8793772819113, 21.2628678879338 55.8794661320102, 21.262709930661 55.8817093985965, 21.2587190229515 55.8816205410495, 21.2588772098197 55.8793772819113))",62500.0
176,28.16,"POLYGON((21.2587190229515 55.8816205410495, 21.262709930661 55.8817093985965, 21.2625519509792 55.8839526640645, 21.2585608136417 55.8838637990686, 21.2587190229515 55.8816205410495))",62500.0
209,33.439999869375015,"POLYGON((21.2585608136417 55.8838637990686, 21.2625519509792 55.8839526640645, 21.2623939488838 55.8861959284141, 21.2584025818861 55.8861070559684, 21.2585608136417 55.8838637990686))",62500.0002441406
145,23.2,"POLYGON((21.2584025818861 55.8861070559684, 21.2623939488838 55.8861959284141, 21.2622359243707 55.8884391916453, 21.2582443276802 55.888350311749, 21.2584025818861 55.8861070559684))",62500.0
285,45.600000178124986,"POLYGON((21.2582443276802 55.888350311749, 21.2622359243707 55.8884391916453, 21.2620778774354 55.890682453758, 21.2580860510196 55.8905935664102, 21.2582443276802 55.888350311749))",62499.9997558594
1094,175.04,"POLYGON((21.2580860510196 55.8905935664102, 21.2620778774354 55.890682453758, 21.2619198080736 55.8929257147522, 21.2579277519001 55.892836819952, 21.2580860510196 55.8905935664102))",62500.0
273,43.68,"POLYGON((21.2579277519001 55.892836819952, 21.2619198080736 55.8929257147522, 21.261761716281 55.8951689746279, 21.2577694303172 55.8950800723745, 21.2579277519001 55.892836819952))",62500.0
71,11.359999955625005,"POLYGON((21.2577694303172 55.8950800723745, 21.261761716281 55.8951689746279, 21.261603602053 55.897412233385, 21.2576110862666 55.8973233236776, 21.2577694303172 55.8950800723745))",62500.0002441406
22,3.52,"POLYGON((21.2576110862666 55.8973233236776, 21.261603602053 55.897412233385, 21.2614454653855 55.8996554910236, 21.2574527197438 55.8995665738612, 21.2576110862666 55.8973233236776))",62500.0
9,1.44,"POLYGON((21.2630258228019 55.8772228643055, 21.2670162937534 55.8773115777105, 21.2668585884527 55.8795548528516, 21.2628678879338 55.8794661320102, 21.2630258228019 55.8772228643055))",62500.0
11,1.76,"POLYGON((21.2628678879338 55.8794661320102, 21.2668585884527 55.8795548528516, 21.2667008607797 55.8817981268753, 21.262709930661 55.8817093985965, 21.2628678879338 55.8794661320102))",62500.0
136,21.76,"POLYGON((21.262709930661 55.8817093985965, 21.2667008607797 55.8817981268753, 21.2665431107301 55.8840413997814, 21.2625519509792 55.8839526640645, 21.262709930661 55.8817093985965))",62500.0
100,16.0,"POLYGON((21.2625519509792 55.8839526640645, 21.2665431107301 55.8840413997814, 21.2663853382994 55.88628467157, 21.2623939488838 55.8861959284141, 21.2625519509792 55.8839526640645))",62500.0
247,39.52,"POLYGON((21.2623939488838 55.8861959284141, 21.2663853382994 55.88628467157, 21.2662275434835 55.888527942241, 21.2622359243707 55.8884391916453, 21.2623939488838 55.8861959284141))",62500.0
169,27.04,"POLYGON((21.2622359243707 55.8884391916453, 21.2662275434835 55.888527942241, 21.2660697262778 55.8907712117944, 21.2620778774354 55.890682453758, 21.2622359243707 55.8884391916453))",62500.0
53,8.48,"POLYGON((21.2619198080736 55.8929257147522, 21.2659118866781 55.8930144802301, 21.26575402468 55.8952577475482, 21.261761716281 55.8951689746279, 21.2619198080736 55.8929257147522))",62500.0
102,16.32,"POLYGON((21.261761716281 55.8951689746279, 21.26575402468 55.8952577475482, 21.2655961402792 55.8975010137486, 21.261603602053 55.897412233385, 21.261761716281 55.8951689746279))",62500.0
12,1.92,"POLYGON((21.261603602053 55.897412233385, 21.2655961402792 55.8975010137486, 21.2654382334712 55.8997442788313, 21.2614454653855 55.8996554910236, 21.261603602053 55.897412233385))",62500.0
41,6.56,"POLYGON((21.2668585884527 55.8795548528516, 21.2708493113439 55.8796434444342, 21.270691813275 55.8818867258843, 21.2667008607797 55.8817981268753, 21.2668585884527 55.8795548528516))",62500.0
12,1.92,"POLYGON((21.2667008607797 55.8817981268753, 21.270691813275 55.8818867258843, 21.270534292862 55.8841300062177, 21.2665431107301 55.8840413997814, 21.2667008607797 55.8817981268753))",62500.0
555,88.8,"POLYGON((21.2663853382994 55.88628467157, 21.2703767501004 55.8863732854345, 21.2702191849859 55.8886165635345, 21.2662275434835 55.888527942241, 21.2663853382994 55.88628467157))",62500.0
402,64.32,"POLYGON((21.2662275434835 55.888527942241, 21.2702191849859 55.8886165635345, 21.2700615975142 55.8908598405178, 21.2660697262778 55.8907712117944, 21.2662275434835 55.888527942241))",62500.0
110,17.6,"POLYGON((21.2660697262778 55.8907712117944, 21.2700615975142 55.8908598405178, 21.269903987681 55.8931031163843, 21.2659118866781 55.8930144802301, 21.2660697262778 55.8907712117944))",62500.0
67,10.72,"POLYGON((21.2659118866781 55.8930144802301, 21.269903987681 55.8931031163843, 21.2697463554818 55.895346391134, 21.26575402468 55.8952577475482, 21.2659118866781 55.8930144802301))",62500.0
66,10.56,"POLYGON((21.26575402468 55.8952577475482, 21.2697463554818 55.895346391134, 21.2695887009124 55.8975896647669, 21.2655961402792 55.8975010137486, 21.26575402468 55.8952577475482))",62500.0
55,8.8,"POLYGON((21.2655961402792 55.8975010137486, 21.2695887009124 55.8975896647669, 21.2694310239684 55.8998329372828, 21.2654382334712 55.8997442788313, 21.2655961402792 55.8975010137486))",62500.0
39,6.24,"POLYGON((21.2708493113439 55.8796434444342, 21.2748400565749 55.8797319067562, 21.2746827881145 55.881975195622, 21.270691813275 55.8818867258843, 21.2708493113439 55.8796434444342))",62500.0
3,0.48,"POLYGON((21.270691813275 55.8818867258843, 21.2746827881145 55.881975195622, 21.2745254973424 55.8842184833719, 21.270534292862 55.8841300062177, 21.270691813275 55.8818867258843))",62500.0
75,12.0,"POLYGON((21.2703767501004 55.8863732854345, 21.2743681842542 55.8864617700061, 21.2742108488456 55.8887050555244, 21.2702191849859 55.8886165635345, 21.2703767501004 55.8863732854345))",62500.0
29,4.639999981875002,"POLYGON((21.2702191849859 55.8886165635345, 21.2742108488456 55.8887050555244, 21.2740534911122 55.8909483399267, 21.2700615975142 55.8908598405178, 21.2702191849859 55.8886165635345))",62500.0002441406
8,1.28,"POLYGON((21.2700615975142 55.8908598405178, 21.2740534911122 55.8909483399267, 21.2738961110497 55.8931916232131, 21.269903987681 55.8931031163843, 21.2700615975142 55.8908598405178))",62500.0
61,9.76,"POLYGON((21.269903987681 55.8931031163843, 21.2738961110497 55.8931916232131, 21.2737387086539 55.8954349053836, 21.2697463554818 55.895346391134, 21.269903987681 55.8931031163843))",62500.0
53,8.480000033124997,"POLYGON((21.2697463554818 55.895346391134, 21.2737387086539 55.8954349053836, 21.2735812839202 55.8976781864381, 21.2695887009124 55.8975896647669, 21.2697463554818 55.895346391134))",62499.9997558594
16,2.56,"POLYGON((21.2695887009124 55.8975896647669, 21.2735812839202 55.8976781864381, 21.2734238368445 55.8999214663766, 21.2694310239684 55.8998329372828, 21.2695887009124 55.8975896647669))",62500.0
5,0.8,"POLYGON((21.2745254973424 55.8842184833719, 21.2785167241389 55.8843068312425, 21.2783596407284 55.8865501252832, 21.2743681842542 55.8864617700061, 21.2745254973424 55.8842184833719))",62500.0
11,1.76,"POLYGON((21.2743681842542 55.8864617700061, 21.2783596407284 55.8865501252832, 21.27820253503 55.8887934182089, 21.2742108488456 55.8887050555244, 21.2743681842542 55.8864617700061))",62500.0
3,0.48,"POLYGON((21.2742108488456 55.8887050555244, 21.27820253503 55.8887934182089, 21.2780454070393 55.8910367100196, 21.2740534911122 55.8909483399267, 21.2742108488456 55.8887050555244))",62500.0
10,1.6,"POLYGON((21.2740534911122 55.8909483399267, 21.2780454070393 55.8910367100196, 21.277888256752 55.8932800007151, 21.2738961110497 55.8931916232131, 21.2740534911122 55.8909483399267))",62500.0
4,0.64,"POLYGON((21.3013678552646 55.5545304951726, 21.3053256909215 55.5546176357404, 21.3051720622918 55.5568611006191, 21.3012140016584 55.5567739527787, 21.3013678552646 55.5545304951726))",62500.0
5,0.8,"POLYGON((21.3012140016584 55.5567739527787, 21.3051720622918 55.5568611006191, 21.3050184120304 55.5591045643882, 21.3010601263889 55.5590174092744, 21.3012140016584 55.5567739527787))",62500.0
10,1.6,"POLYGON((21.3009062294521 55.5612608646596, 21.3048647401332 55.5613480270476, 21.304711046596 55.5635914885974, 21.3007523108436 55.5635043189343, 21.3009062294521 55.5612608646596))",62500.0
20,3.2,"POLYGON((21.27820253503 55.8887934182089, 21.2821942435066 55.8888816515866, 21.2820373452629 55.8911249507948, 21.2780454070393 55.8910367100196, 21.27820253503 55.8887934182089))",62500.0
15,2.400000009374999,"POLYGON((21.3053256909215 55.5546176357404, 21.3092835482058 55.5547046485965, 21.3091301445568 55.5569481207372, 21.3051720622918 55.5568611006191, 21.3053256909215 55.5546176357404))",62499.9997558594
18,2.88,"POLYGON((21.3051720622918 55.5568611006191, 21.3091301445568 55.5569481207372, 21.3089767193077 55.559191591769, 21.3050184120304 55.5591045643882, 21.3051720622918 55.5568611006191))",62500.0
16,2.559999990000001,"POLYGON((21.3050184120304 55.5591045643882, 21.3089767193077 55.559191591769, 21.3088232724543 55.5614350616921, 21.3048647401332 55.5613480270476, 21.3050184120304 55.5591045643882))",62500.0002441406
5,0.8,"POLYGON((21.3048647401332 55.5613480270476, 21.3088232724543 55.5614350616921, 21.3086698039925 55.5636785305063, 21.304711046596 55.5635914885974, 21.3048647401332 55.5613480270476))",62500.0
13,2.0800000081249994,"POLYGON((21.304711046596 55.5635914885974, 21.3086698039925 55.5636785305063, 21.3085163139182 55.5659219982116, 21.3045573314147 55.5658349490375, 21.304711046596 55.5635914885974))",62499.9997558594
6,0.9600000037499996,"POLYGON((21.3097436295938 55.5479742255222, 21.3137008337089 55.5480610889161, 21.3135477197255 55.5503045716317, 21.3095902907202 55.550217700989, 21.3097436295938 55.5479742255222))",62499.9997558594
24,3.84,"POLYGON((21.3095902907202 55.550217700989, 21.3135477197255 55.5503045716317, 21.3133945841859 55.5525480532395, 21.3094369302589 55.5524611753471, 21.3095902907202 55.550217700989))",62500.0
10,1.6,"POLYGON((21.3094369302589 55.5524611753471, 21.3133945841859 55.5525480532395, 21.3132414270862 55.5547915337394, 21.3092835482058 55.5547046485965, 21.3094369302589 55.5524611753471))",62500.0
24,3.8399999850000017,"POLYGON((21.3092835482058 55.5547046485965, 21.3132414270862 55.5547915337394, 21.313088248422 55.5570350131314, 21.3091301445568 55.5569481207372, 21.3092835482058 55.5547046485965))",62500.0002441406
19,3.04,"POLYGON((21.3091301445568 55.5569481207372, 21.313088248422 55.5570350131314, 21.3129350481893 55.5592784914154, 21.3089767193077 55.559191591769, 21.3091301445568 55.5569481207372))",62500.0
27,4.320000016874999,"POLYGON((21.3089767193077 55.559191591769, 21.3129350481893 55.5592784914154, 21.3127818263839 55.5615219685914, 21.3088232724543 55.5614350616921, 21.3089767193077 55.559191591769))",62499.9997558594
19,3.04,"POLYGON((21.3088232724543 55.5614350616921, 21.3127818263839 55.5615219685914, 21.3126285830017 55.5637654446594, 21.3086698039925 55.5636785305063, 21.3088232724543 55.5614350616921))",62500.0
16,2.56,"POLYGON((21.314006997024 55.5435741201613, 21.3179637729971 55.5436608413983, 21.3178109269446 55.5459043335662, 21.3138539261404 55.5458176050926, 21.314006997024 55.5435741201613))",62500.0
74,11.84,"POLYGON((21.3138539261404 55.5458176050926, 21.3178109269446 55.5459043335662, 21.3176580593759 55.5481478246271, 21.3137008337089 55.5480610889161, 21.3138539261404 55.5458176050926))",62500.0
44,7.04,"POLYGON((21.3137008337089 55.5480610889161, 21.3176580593759 55.5481478246271, 21.3175051702868 55.550391314581, 21.3135477197255 55.5503045716317, 21.3137008337089 55.5480610889161))",62500.0
77,12.32,"POLYGON((21.3135477197255 55.5503045716317, 21.3175051702868 55.550391314581, 21.3173522596732 55.5526348034278, 21.3133945841859 55.5525480532395, 21.3135477197255 55.5503045716317))",62500.0
56,8.96,"POLYGON((21.3133945841859 55.5525480532395, 21.3173522596732 55.5526348034278, 21.3171993275309 55.5548782911676, 21.3132414270862 55.5547915337394, 21.3133945841859 55.5525480532395))",62500.0
32,5.12,"POLYGON((21.3132414270862 55.5547915337394, 21.3171993275309 55.5548782911676, 21.3170463738557 55.5571217778003, 21.313088248422 55.5570350131314, 21.3132414270862 55.5547915337394))",62500.0
91,14.56,"POLYGON((21.313088248422 55.5570350131314, 21.3170463738557 55.5571217778003, 21.3168933986436 55.5593652633258, 21.3129350481893 55.5592784914154, 21.313088248422 55.5570350131314))",62500.0
33,5.28,"POLYGON((21.3129350481893 55.5592784914154, 21.3168933986436 55.5593652633258, 21.3167404018903 55.5616087477442, 21.3127818263839 55.5615219685914, 21.3129350481893 55.5592784914154))",62500.0
23,3.68,"POLYGON((21.3179637729971 55.5436608413983, 21.3219205704822 55.5437474349722, 21.3217679492652 55.5459909343661, 21.3178109269446 55.5459043335662, 21.3179637729971 55.5436608413983))",62500.0
6,0.96,"POLYGON((21.3178109269446 55.5459043335662, 21.3217679492652 55.5459909343661, 21.3216153065634 55.5482344326538, 21.3176580593759 55.5481478246271, 21.3178109269446 55.5459043335662))",62500.0
